ProcessDate,SourceUrl,FileSize,ElapsedTime,StatusCode
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/1kb,1kb,676.7372498512268,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/1kb,1kb,1070.867708683014,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/1kb,1kb,1044.3001251220703,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/1kb,1kb,988.9670000076294,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/1kb,1kb,871.5635828971863,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/1kb,1kb,701.5382919311523,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/1kb,1kb,870.7533750534058,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/1kb,1kb,703.2649583816528,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/1kb,1kb,868.6070423126221,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/1kb,1kb,696.1879162788391,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/1kb,1kb,43.81933307647705,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/1kb,1kb,38.101624965667725,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/1kb,1kb,36.39283275604248,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/1kb,1kb,160.002375125885,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/1kb,1kb,53.40962505340576,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/1kb,1kb,40.679333209991455,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/1kb,1kb,37.964333057403564,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/1kb,1kb,43.6085410118103,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/1kb,1kb,87.5141248703003,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/1kb,1kb,42.78045845031738,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/10kb,10kb,856.5409169197083,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/10kb,10kb,669.888457775116,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/10kb,10kb,855.5897908210754,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/10kb,10kb,591.7917079925537,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/10kb,10kb,628.191291809082,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/10kb,10kb,1430.1229577064514,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/10kb,10kb,688.8661251068115,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/10kb,10kb,999.1684999465942,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/10kb,10kb,662.7453751564026,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/10kb,10kb,635.28600025177,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/10kb,10kb,47.57141733169556,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/10kb,10kb,43.498125076293945,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/10kb,10kb,42.47250032424927,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/10kb,10kb,45.01812505722046,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/10kb,10kb,156.4884581565857,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/10kb,10kb,44.948832988739014,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/10kb,10kb,44.68266725540161,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/10kb,10kb,236.44170761108398,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/10kb,10kb,48.16154098510742,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/10kb,10kb,55.58641719818115,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/100kb,100kb,1078.7529997825623,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/100kb,100kb,1040.520332813263,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/100kb,100kb,1051.6975417137146,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/100kb,100kb,976.7821660041809,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/100kb,100kb,1572.6779999732971,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/100kb,100kb,1261.2188339233398,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/100kb,100kb,1105.5510830879211,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/100kb,100kb,1238.500207901001,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/100kb,100kb,1186.990249633789,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/100kb,100kb,1045.861750125885,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/100kb,100kb,49.32545804977417,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/100kb,100kb,230.89441680908203,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/100kb,100kb,98.24933290481567,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/100kb,100kb,51.37945890426636,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/100kb,100kb,78.02695894241333,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/100kb,100kb,61.42829179763794,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/100kb,100kb,61.676459312438965,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/100kb,100kb,314.01949977874756,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/100kb,100kb,64.74658298492432,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/100kb,100kb,160.76233386993408,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/1000kb,1000kb,1516.4895420074463,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/1000kb,1000kb,3861.596832752228,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/1000kb,1000kb,1523.355791091919,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/1000kb,1000kb,2801.3698329925537,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/1000kb,1000kb,1574.5927081108093,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/1000kb,1000kb,8197.406374931335,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/1000kb,1000kb,1680.4829168319702,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/1000kb,1000kb,2867.2998752593994,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/1000kb,1000kb,1600.184416770935,200
2022-05-11 15:55:12,https://us-east-1-latency-test-pfg-unicamp.s3.us-east-1.amazonaws.com/us-east-1/1000kb,1000kb,10643.454957962036,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/1000kb,1000kb,340.99812507629395,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/1000kb,1000kb,115.08912515640259,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/1000kb,1000kb,215.9609580039978,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/1000kb,1000kb,251.92866706848145,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/1000kb,1000kb,1409.1655406951904,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/1000kb,1000kb,140.31179237365723,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/1000kb,1000kb,205.6675419807434,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/1000kb,1000kb,121.82237482070923,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/1000kb,1000kb,186.31808376312256,200
2022-05-11 15:55:12,https://gpspelle.click/us-east-1/1000kb,1000kb,326.1594171524048,200